Alpha_Sensor,Winsen,Temp,RelHum
29.4815,8.927868852,33.545,62.58333333
24.37183333,8.333333333,34.67333333,60.68333333
27.24266667,8.927868852,35.40333333,59.29333333
33.57416667,10.14833333,35.89333333,57.78166667
35.95333333,11.43278689,35.86666667,57.34
35.32516667,11.66833333,35.91666667,57.14
76.55366667,12.83442623,35.42833333,58.40166667
69.91216667,10.76166667,34.815,58.80333333
59.60616667,9.191803279,34.03666667,59.685
53.33733333,7.083333333,33.38666667,60.845
51.12833333,10.93278689,32.87333333,61.66
51.12833333,10.93278689,32.87333333,61.66
37.93966667,10.75901639,32.22833333,62.57
34.67389831,17.01355932,31.98644068,63.14576271
39.555,13.89836066,31.875,63.5
48.67366667,9.103333333,31.8,63.90333333
59.43,12.65081967,31.78166667,64.005
47.887,9.598333333,31.65333333,64.05
62.20966667,13.84098361,31.59666667,64.28666667
65.68616667,16.61,31.52166667,64.29
67.09233333,11.04,31.50333333,64.12
72.27483333,11.70327869,31.715,63.44166667
69.90466667,8.945901639,32.155,63.68666667
75.056,9.221666667,32.58833333,63.66833333
82.4655,14.88852459,33.89833333,61.30333333
79.70016667,12.89,33.69833333,61.24666667
78.30366667,12.5704918,33.51,61.25166667
74.0785,14.48,33.05666667,61.77166667
70.68766667,10.7852459,32.585,62.48666667
77.58483333,9.051666667,32.28166667,63.07
77.58483333,9.051666667,32.28166667,63.07
64.68666667,11.17,31.89,63.43333333
46.93135593,12.14166667,31.67627119,63.67457627
53.6035,14.55299145,31.52,64.44666667
69.98933333,13.91833333,31.5,64.74666667
80.05566667,15.57868852,31.48,64.85666667
37.855,14.88196721,31.34666667,65.17833333
48.9965,15.18833333,31.4,64.99833333
41.6335,11.16721311,30.43166667,45.72333333
56.97683333,11.30166667,30.13833333,51.675
38.2585,13.15245902,32.42166667,59.72666667
81.02283333,14.00666667,33.01,60.83666667
72.84483333,18.39836066,33.16166667,62.975
45.87833333,12.72156863,32.90666667,63.47833333
45.10616667,11.30166667,32.6,63.35333333
82.27033333,13.15245902,32.25833333,63.29166667
46.59883333,14.00666667,31.84833333,63.68666667
87.891,18.39836066,31.56833333,63.97833333
63.39383333,12.72156863,31.265,64.18
63.39383333,12.72156863,31.265,64.18
41.6335,10.25,33.16166667,62.975
56.97683333,10.43559322,32.90666667,63.47833333
42.2585,11.37704918,32.6,63.35333333
81.02283333,11.875,32.25833333,63.29166667
72.84483333,12.9147541,31.84833333,63.68666667
38.87833333,12.555,31.56833333,63.97833333
40.10616667,14.30819672,31.265,64.18
82.27033333,16.09333333,31.265,64.18
45.59883333,17.04098361,33.16166667,62.975
46.891,16.92333333,32.90666667,63.47833333
63.39383333,13.29836066,32.6,63.35333333
63.39383333,14.09166667,32.25833333,63.29166667
56.891,16.14393939,31.84833333,63.68666667
63.39383333,14.6344,31.56833333,63.97833333
63.39383333,11.15901639,31.265,64.18
68.40159091,11.97166667,31.265,64.18
68.40159091,12.40163934,31.10909091,49.74545455
76.5605,10.87666667,29.91833333,50.78
48.6531667,9.332786885,32.66166667,57.34833333
48.97816667,10.41166667,29.26666667,50.395
48.8735,7.942622951,30.975,58.47166667
39.4751667,8.308333333,32.19333333,62.23166667
22.5337288,11.40819672,35.67627119,57.01355932
25.3981667,9.59,35.80333333,56.12
22.5337288,9.559322034,35.67627119,57.01355932
40.3981667,11.2295082,35.80333333,56.12
44.79661017,5.231666667,29.49661017,44.07118644
34.6505,5.573770492,30.55,47.99166667
44.11883333,5.5,31.57,47.38333333
26.0975,5.942622951,29.33,43.80333333
44.8454237,14.37118644,31.78813559,60.92711864
39.27183333,8.980327869,31.69,61.23666667
35.40433333,4.97,31.6,61.285
59.51033333,6.208196721,31.56166667,61.26833333
59.0205,8.14,31.45166667,61.79833333
45.06016667,9.860655738,31.26166667,61.72333333
51.36066667,7.253333333,31.13833333,62.53666667
37.115,6.546666667,31.135,62.29
38.28693878,6.972131148,31.48,62.11
24.8454237,6.549180328,31.585,55.95666667
29.27183333,5.681666667,29.286,45.326
75.40433333,6.149180328,31.47222222,41.84444444
59.51033333,5.295,29.48,42.82166667
59.0205,4.193442623,30.28666667,54.91833333
45.06016667,4.513333333,30.825,55.55833333
51.36066667,5.390163934,30.91666667,56.85166667
37.115,6.043333333,30.98333333,58.55166667
38.28693878,6.043333333,30.98333333,58.55166667
37.115,18.91,30.8,60.98
19.82271186,15.17833333,31.585,55.95666667
18.7535,8.356666667,29.286,45.326
27.38333333,6.201666667,31.47222222,41.84444444
28.21,6.414754098,29.48,42.82166667
30.51133333,5.57,30.28666667,54.91833333
43.20716667,6.862295082,30.825,55.55833333
38.25266667,11.97333333,30.91666667,56.85166667
30.88516667,9.306557377,30.98333333,58.55166667
35.72133333,6.666666667,30.98333333,58.55166667
39.25096774,14.06721311,30.8,60.98
10.90766667,2.806666667,30.06166667,38.1
12.43916667,1.96557377,32.235,48.7
12.378,1.985,32.795,52.96333333
10.49683333,2.716393443,32.67666667,56.01666667
9.506833333,3.15,32.45833333,57.58
11.79116667,3.693442623,32.24333333,58.47666667
11.79116667,3.693442623,32.24333333,58.47666667
9.648666667,3.732075472,33.715,52.73
17.55083333,2.063333333,35.945,53.97333333
11.88383333,1.727868852,35.97333333,56.325
8.403,1.886666667,32.58166667,64.05
13.41683333,1.240983607,31.56,66.88333333
16.01666667,1.59,31.165,67.62833333
16.91,2.808196721,30.90166667,67.58166667
14.18666667,4.408333333,30.53666667,68.765
15.28783333,5.042622951,30.485,68.98166667
15.28783333,5.042622951,30.485,68.98166667
8.771,19.55409836,30.39333333,69.98666667
11.64508475,19.18644068,30.45423729,69.62711864
17.98216667,14.615,30.19333333,70.36
19.51766667,13.32131148,29.94333333,69.55666667
16.884,14.61333333,30.00833333,68.65
13.88533333,9.645901639,30.08666667,69.06
15.75216667,6.651666667,30.22833333,69.125
15.2695,4.98852459,30.00166667,69.82333333
13.71433333,5.435,31.135,67.835
18.12533333,11.19180328,32.90166667,64.91833333
56.935,10.12166667,33.99827586,62.49137931
16.194,4.452459016,32.26833333,65.39
8.045833333,8.845,35.40833333,57.75666667
10.2925,8.3,34.84333333,58.21666667
14.189,3.285,34.38166667,59.22
15.8385,2.344262295,34.47833333,57.61666667
35.5735,2.103333333,33.93333333,58.755
59.10233333,2.126229508,33.00833333,61.60333333
68.42083333,2.538333333,32.2,63.89833333
51.21083333,2.513114754,31.66166667,65.52333333
67.62316667,2.601666667,30.94833333,67.88833333
64.99133333,4.76557377,30.50333333,67.69
64.99133333,4.76557377,30.50333333,67.69
60.23932203,4.088135593,30.60508475,68.64745763
64.69966667,3.783606557,30.75333333,68.65
69.3555,8.493442623,30.81166667,69.54166667
72.10783333,8.276666667,30.57166667,69.15333333
67.076,6.129508197,30.25333333,69.79333333
55.93816667,5.625,32.06833333,65.72666667
62.86431034,5.88852459,34.56166667,61.16166667
60.407,7.453333333,34.55,58.78333333
47.60316667,4.143333333,35.865,54.64833333
53.58283333,7.813114754,35.4122807,55.87017544
57.00983333,4.105,35.32333333,55.98333333
50.3795,2.303278689,34.78166667,57.26166667
55.41566667,1.806666667,32.57333333,64.96
62.76683333,1.760655738,32.37166667,67.41333333
62.0905,1.848333333,32.64833333,65.01833333
72.80666667,4.698333333,31.06166667,69.26666667
72.80666667,4.698333333,31.06166667,69.26666667
56.02266667,6.153333333,31.075,68.55666667
75.6735,5.84,30.46833333,69.89833333
31.58916667,9.532786885,30.725,69.39833333
27.533,5.14,31.36,68.76333333
63.18883333,4.075409836,30.52833333,70.75
68.74366667,10.67166667,32.13833333,68.02166667
54.3725,5.795,33.185,65.05333333
49.595,4.957377049,34.4,60.80833333
54.01473684,4.61,35.17,57.62166667
66.36283333,6.544827586,34.73333333,57.11666667
64.2935,5.562711864,33.95666667,60.36166667
54.00066667,5.884,33.59166667,60.21
57.6595,3.595,35.14,58.57
25.27035714,4.706779661,35.98333333,56.31
25.27035714,2.436666667,34.12333333,61.73
49.4925,2.86557377,34.73666667,57.54166667
55.7545,5.518333333,33.535,60.30833333
49.31783333,5.070491803,32.15166667,64.81
34.00083333,5.001666667,31.53166667,67.49
59.2495,5.308196721,31.28,68.685
53.744,7.265,31.155,68.57833333
53.744,7.265,31.155,68.57833333
60.68916667,5.355,30.18333333,69.05833333
73.37933333,11.09344262,29.95833333,68.90833333
81.02116667,13.80333333,30.74166667,68.215
76.82883333,18.98688525,32.54666667,64.06333333
58.75033333,7.515,34.06666667,60.50666667
59.87133333,7.672131148,35.46,55.68833333
57.58983333,5.59,36.86101695,52.81355932
71.42666667,4.632786885,36.85,52.73
67.93583333,4.626666667,35.72,55.05833333
77.5105,22.27213115,29.95833333,68.90833333
76.63133333,17.81166667,30.74166667,68.215
80.243,33.63770492,32.54666667,64.06333333
71.72383333,15.68666667,34.06666667,60.50666667
59.78783333,7.196721311,35.46,55.68833333
49.5440678,6.005,36.86101695,52.81355932
57.2775,5.759016393,36.85,52.73
56.55133333,4.3,36.41833333,53.41
58.64566667,4.244262295,35.76833333,55.96
55.81533333,4.755,35.72,55.05833333
57.507,5.549180328,34.89166667,56.07
67.62883333,7.811666667,33.30333333,58.94166667
49.98683333,7.7125,33.78333333,63.47333333
49.266,8.505,34.725,61.11
44.95881356,7.250819672,34.45333333,61.625
58.07932203,13.56833333,33.24666667,65.01166667
66.23816667,12.37540984,32.26333333,66.77
101.33,36.98666667,33.30666667,64.38
93.21166667,28.10833333,37.87,54.44333333
93.5445,28.23770492,39.105,50.87333333
80.35366667,26.935,39.82166667,50.805
77.3615,16.5,38.89333333,52.455
75.23433333,19.06065574,37.68833333,54.87666667
82.60566667,23.62833333,34.12666667,63.43166667
94.10266667,32.05409836,30.86166667,69.075
94.87133333,29.81,30.74,69.28833333
50.68433333,28.10491803,30.80666667,69.29833333
70.29133333,43.62666667,32.68833333,65.51833333
63.258,38.39344262,34.39833333,61.85333333
43.409,33.26,33.895,60.885
33.45916667,24.79672131,35.26,56.45166667
41.43216667,22.71666667,39.02666667,47.52166667
50.02433333,23.22622951,38.38666667,48.81166667
61.5725,23.85,37.15833333,51.83166667
59.29183333,28.0557377,37.31333333,50.30666667
78.96916667,29.64333333,36.85833333,50.64833333
76.17916667,29.27704918,34.69666667,58.10666667
37.39583333,24.13,37.31333333,50.30666667
37.585,38.19180328,36.85833333,50.64833333
38.7625,37.01666667,34.69666667,58.10666667
65.64566667,38.29180328,37.31333333,50.30666667
65.64566667,38.29180328,36.85833333,50.64833333
67.469,33.5295082,34.69666667,58.10666667
38.1822034,29.97288136,31.07627119,67.86271186
96.97883333,28.74833333,30.78333333,68.29166667
74.239,26.70655738,30.545,68.98333333
31.4761667,26.03,30.27666667,68.84833333
37.049,26.28852459,30.27833333,69.15333333
77.53366667,22.69666667,30.17833333,69.475
33.58516667,36.03934426,33.855,61.95666667
31.71516667,36.28166667,38.78666667,49.61666667
37.58266667,35.33333333,39.24333333,47.455
57.224,37.54166667,30.71333333,68.49
33.66116667,23.95,34.70833333,58.33666667
17.45616667,14.73333333,38.91333333,47.61833333
12.45066667,12.74754098,39.125,47.75333333
23.93483333,12.23166667,37.75333333,50.315
11.98,6.809836066,37.46166667,50.28
8.608666667,7.711666667,38.52372881,48.17288136
8.545666667,7.744262295,38.15689655,47.98448276
7.769666667,6.305,36.35,50.70344828
6.876,6.967213115,35.315,54.18666667
11.54,11.43833333,34.87166667,54.52166667
15.171,12.9147541,33,59.675
24.402,20.23166667,31.86,63.21
31.95066667,22.36885246,31.475,64.02333333
37.9305,28.38,31.44166667,64.90666667
37.9305,28.38,31.44166667,64.90666667
34.6905,23.29833333,31.24833333,65.50333333
32.5120339,23.005,31.03050847,66.27288136
30.58166667,20.29666667,30.94333333,66.43
40.9335,24.81803279,30.94833333,66.64833333
40.2715,21.56666667,30.49,67.87333333
36.422,21.8852459,30.35666667,67.61166667
40.882,18.84666667,30.095,68.32833333
44.847,20.76,31.20166667,65.97333333
15.6335,14.51147541,34.50833333,58.125
10.20033333,9.726666667,37.42666667,50.62
15.32833333,13.92622951,38.715,47.55333333
16.13216667,10.99833333,37.90833333,50.01666667
14.11733333,9.359016393,38.095,49.70833333
10.39322034,5.28,37.725,51.09
8.592931034,5.678688525,37.71607143,50.46428571
11.43206897,5.848333333,36.71833333,52.43333333
11.63833333,6.26557377,35.62,55.765
9.267333333,5.025,34.02333333,59.245
17.78183333,10.60983607,32.705,64.53
25.57583333,11.17333333,32.41833333,65.25333333
26.134,11.65409836,32.375,64.92333333
24.692,11.61666667,32.23833333,65.695
24.692,11.61666667,32.23833333,65.695
36.0515,21.12666667,31.81833333,66.565
31.51288136,16.8,31.71355932,66.9440678
28.575,15.585,31.58666667,67.25666667
31.96483333,19.13278689,31.40333333,67.91666667
41.29933333,21.985,31.29,68.09333333
36.3135,18.74262295,31.13833333,67.76333333
36.78216667,16.34666667,30.75,69.015
33.28683333,13.75409836,30.69333333,69.31666667
20.4455,13.83833333,31.45666667,68.25333333
12.6125,10.07704918,32.16666667,66.96666667
9.197,8.658333333,33.87666667,62.25
9.767166667,9.496721311,34.965,59.86333333
10.39716667,8.326666667,36.50666667,55.26166667
10.54333333,8.673333333,37.56333333,53.165
13.74483333,8.157377049,35.97833333,58.93666667
9.136428571,3.790163934,33.94666667,62.55666667
7.0685,3.9,33.615,63.81
8.621833333,4.66557377,32.00666667,65.55166667
10.611,5.606666667,31.19333333,68.44166667
18.5275,12.18852459,31.545,66.425
24.24916667,16.40666667,31.67333333,65.90333333
28.4525,22.41,31.72833333,68.74333333
41.632,28.94098361,31.885,68.095
41.632,28.94098361,31.885,68.095
83.67866667,56.39672131,31.58333333,69.27
55.5375,38.9,32.71333333,66.72833333
32.83433333,29.4,33.40833333,64.75
34.71833333,27.56885246,34.895,58.465
23.332,16.725,37.41666667,52.81666667
19.06666667,15.08196721,38.76166667,48.12333333
40.20866667,18.58666667,37.46833333,53.07166667
40.58766667,11.96065574,35.915,57.98666667
11.70383333,5.631147541,35.97966102,55.90847458
17.96816667,7.32,36.145,55.00666667
26.09866667,7.340983607,38.775,49.85833333
42.81783333,8.461666667,37.86,50.68
40.69766667,6.71147541,38.14666667,49.80666667
37.07566667,5.69,34.76166667,58.70833333
40.61016667,22.54918033,33.275,62.30333333
36.60233333,18.785,36.70666667,53.67333333
22.91084746,16.0442623,37.11355932,51.36610169
26.4915,20.00666667,38.71355932,47.99661017
27.62,13.16065574,37.73166667,51.17333333
19.75933333,9.743333333,38.235,50.625
16.91883333,8.183606557,35.69666667,54.225
27.453,10.01333333,33.44666667,61.48
18.73066667,8.655737705,30.72166667,68.265
15.16116667,5.685,30.79666667,68.08166667
15.16116667,5.685,30.79666667,68.08166667
40.32166667,12.52,30.79166667,68.04
21.7015,16.48852459,30.815,69.43166667
9.697166667,7.371666667,31.53,68.495
7.436949153,7.229508197,33.86166667,62.925
21.70813559,7.008333333,36.73666667,54.79666667
26.16433333,5.28852459,37.97666667,50.92333333
15.80916667,6.268333333,37.65333333,51.73
21.01333333,6.919672131,35.96333333,54.93833333
28.55916667,7.284210526,31.36,69.09666667
22.9205,4.590163934,33.28983051,64.27118644
12.13683333,2.261666667,34.09833333,59.55
7.042333333,1.055737705,33.65666667,59.82333333
6.810333333,1.541666667,33.83166667,59.96833333
10.64566667,1.3,35.59666667,57.35666667
12.80016667,1.236666667,36.15333333,54.63333333
12.97783333,1.360655738,35.32,57.14
10.8825,1.191666667,34.175,60.435
13.68525424,3.396721311,32.59666667,65.36666667
19.72466667,4.31,31.82,66.165
21.0735,4.726229508,30.24,69.16
21.0735,4.726229508,30.24,69.16
65.45508475,9.429508197,31.57,68.865
60.855,8.545,32.28833333,66.67833333
66.006,6.2,32.84666667,65.26
42.57966667,6.541666667,33.30166667,64.76333333
50.51,5.152459016,33.84333333,62.705
63.02183333,8.695081967,35.21333333,56.405
61.31955882,9.038333333,35.01666667,56.40166667
41.2205,11.11666667,31.79833333,65.22333333
44.80566667,12.56393443,31.34833333,66.07
48.82016667,15.96333333,31.05166667,67.35166667
48.82016667,15.96333333,31.05166667,67.35166667
47.19416667,18.19333333,30.61833333,67.80333333
56.72508475,21.53833333,30.52711864,68.07966102
64.84583333,23.36666667,30.595,67.79333333
64.361,33.81803279,30.42,68.27166667
55.1775,32.63333333,30.46666667,68.60166667
60.11633333,26.79180328,30.46833333,68.795
55.6675,27.23333333,30.47,68.77666667
55.62966667,25.47377049,30.38833333,69.315
49.1155,25.07666667,30.835,67.97
41.84616667,26.74590164,33.185,63.025
60.732,30.555,34.655,58.96333333
64.05183333,24.39836066,35.63166667,56.16666667
54.46916667,19.91,36.61666667,53.09833333
50.93533333,12.31639344,38.19333333,49.83333333
53.768,13.51666667,37.87833333,48.85
51.15333333,10.60491803,37.25,52.39833333
51.18116667,10.46885246,34.76333333,57.67
52.86583333,10.65166667,31.77,63.42666667
58.365,9.891803279,30.57666667,67.9
70.36883333,8.791666667,30.01,68.3
79.19116667,11.48852459,30.17833333,67.25666667
85.9495,17.58333333,29.74833333,67.71
36.9527119,13.46779661,28.83728814,67.8779661
34.608,12.78688525,28.82166667,68.72166667
41.6843333,15.25333333,28.84,68.53666667
37.5178333,23.34754098,29.07666667,67.65666667
47.2159322,20.93333333,29.05666667,67.18166667
35.5665,20.90163934,28.63666667,67.75666667
40.5078333,21.44333333,28.62833333,67.82166667
42.1415,20.39166667,29.22333333,67.12666667
45.80583333,13.17142857,37.335,47.84166667
46.31966667,11.02786885,36.65666667,49.95333333
46.721,10.68,36.265,50.18333333
44.08633333,12.94098361,35.95833333,49.635
41.3805,10.92,34.845,52.16166667
46.50733333,11.90327869,33.19166667,54.67666667
48.43416667,13.02833333,31.675,59.59166667
68.655,14.82131148,31.22166667,62.175
78.69416667,18.7,31.22833333,63.81166667
74.12666667,23.72622951,31.01666667,64.74333333
74.12666667,23.72622951,31.01666667,64.74333333
48.68683333,26.04262295,30.345,64.62833333
52.47745763,29.45254237,30.04067797,65.52881356
54.4485,30.64754098,29.75833333,67.04666667
57.54866667,39.255,29.53,67.72
66.78516667,44.29672131,29.525,66.96666667
71.621,35.72333333,29.30169492,67.63220339
67.60333333,35.90819672,29.07166667,68.05
64.73316667,33.61,29.11,68.17833333
56.034,33.4147541,29.99666667,66.98666667
43.53416667,31.25666667,33.51333333,58.29
46.55333333,28.4,35.845,52.735
39.53525424,26.55666667,36.77,48.48166667
37.32616667,19.76557377,37.61186441,46.93050847
36.35316667,15.11833333,38.77,44.83333333
38.286,14.44098361,36.82833333,48.705
40.79433333,11.93,36.17666667,50.08166667
42.453,10.66393443,35.92333333,50.57666667
46.34616667,10.51333333,35.13833333,51.58166667
46.50166667,10.83770492,33.33666667,55.37166667
61.7295,10.79666667,31.63333333,61.18666667
71.3825,12.6295082,31.06333333,63.92333333
84.82016667,16.36,31.07333333,63.96333333
87.28616667,25.75245902,31.06333333,64.55166667
87.28616667,25.75245902,31.06333333,64.55166667
37.74216667,27.41147541,30.24166667,64.75833333
97.70864407,34.22372881,30.03728814,65.76949153
44.3845,29.39836066,29.82333333,66.70833333
97.21666667,30.41833333,29.58333333,66.80166667
34.2526667,24.7295082,29.53333333,67.58666667
34.764,25.53166667,29.59,67.35333333
36.5551667,24.22131148,29.29,68.23833333
35.8006667,23.89333333,29.35333333,68.00666667
73.29966667,23.70983607,30.29333333,66.87333333
57.18283333,24.21166667,33.63333333,59.22666667
48.97483333,21.14262295,35.805,53.59666667
36.615,19.73333333,39.15762712,45.00847458
35.68916667,11.59016393,39.53,41.99666667
30.6735,6.443333333,40.35166667,39.46333333
30.92116667,6.475409836,39.30833333,42.98
34.40316667,5.816666667,37.255,45.68
35.5905,4.536065574,36.53333333,49.305
39.52666667,4.335,34.795,52.845
43.31833333,3.81147541,33.85166667,54.78166667
53.04833333,5.223333333,32.23166667,58.95166667
67.94983333,7.814754098,31.295,61.74666667
66.127,8.728333333,30.84666667,63.05166667
59.96816667,10.07868852,30.81166667,63.155
59.96816667,10.07868852,30.81166667,63.155
75.6205,11.26065574,30.71833333,63.77166667
67.64305085,10.08474576,36.53333333,49.305
64.19916667,10.89836066,34.795,52.845
71.07,11.88333333,33.85166667,54.78166667
77.0445,13.62131148,32.23166667,58.95166667
79.56216667,10.63333333,31.295,61.74666667
36.49933333,9.501639344,30.84666667,63.05166667
76.4475,9.085,30.81166667,63.155
57.89783333,10.05081967,30.81166667,63.155
37.4225,12.14333333,30.71833333,63.77166667
26.8485,12.8442623,36.53333333,49.305
20.497,18.17666667,34.795,52.845
20.34383333,15.01639344,33.85166667,54.78166667
17.50866667,15.5,32.23166667,58.95166667
15.693,10.76393443,31.295,61.74666667
16.1415,5.986666667,30.84666667,63.05166667
18.02483333,4.878688525,30.81166667,63.155
20.36566667,5.231666667,30.81166667,63.155
29.72133333,5.11147541,30.71833333,63.77166667
31.947,6.636666667,30.84666667,63.05166667
30.30566667,7.16557377,30.81166667,63.155
26.82033333,6.443333333,30.81166667,63.155
38.0071667,27.4,30.71833333,63.77166667
38.0071667,27.4,30.81166667,63.155
65.92316667,10.33125,31.31666667,62.68333333
79.13216667,9.667213115,30.49666667,64.80166667
9.354,10.59833333,30.005,66.32
9.354,10.59833333,30.005,66.32
5.1973333,10.54333333,29.915,66.63666667
8.01033898,9.871666667,29.70169492,67.33728814
33.3258333,18.98,29.54666667,67.81666667
99.01266667,29.13114754,29.73,67.615
75.751,27.92333333,29.745,67.87666667
75.56166667,37.7557377,29.405,68.53833333
75.6385,27.645,29.33833333,68.825
83.407,14.84098361,29.41833333,68.42833333
62.90766667,33.34666667,29.96166667,67.82333333
49.17816667,19.29016393,32.85166667,61.79166667
28.143,16.595,36.54,52.95
18.41216667,15.89836066,36.00166667,52.82166667
17.92,20.91333333,37.12666667,49.93166667
21.62533333,8.48852459,37.295,50.42833333
20.371,5.92,36.53166667,49.885
19.58733333,7.191803279,37.07333333,48.05
23.25333333,7.466666667,36.22833333,51.33166667
25.14916667,5.316393443,35.22,53.515
27.92033333,3.283333333,34.22,55.88666667
35.093,3.659016393,32.42666667,61.45
44.7245,6.693333333,31.59666667,64.09166667
47.533,7.657377049,31.41333333,65.235
55.63666667,11.08666667,31.34,65.69833333
55.63666667,11.08666667,31.34,65.69833333
65.04,12.01803279,30.79333333,66.81666667
50.59152542,9.493333333,30.77118644,67.04745763
50.23816667,9.17,30.74,66.995
64.62983333,8.585,30.375,67.28666667
44.93583333,9.172131148,30.30666667,67.205
51.8625,15.49666667,30.03666667,67.205
60.85333333,18.67377049,29.87,67.54666667
37.1716667,21.05666667,29.845,67.61333333
46.42216667,15.96885246,30.53833333,66.42666667
23.00783333,14.21166667,33.10666667,60.13
27.18933333,15.17213115,35.87,51.60333333
18.001,13.455,37.84333333,44.75166667
13.2725,16.31803279,39.05,42.545
18.60933333,7.82,40.12166667,42.12833333
19.2115,4.975409836,38.92666667,44.35833333
15.72566667,8.206666667,37.04333333,47.57333333
15.00866667,4.950819672,36.69166667,49.45666667
16.19966667,2.888333333,35.51833333,52.58833333
19.04966667,3.149180328,33.83333333,56.055
27.521,4.013333333,32.38333333,60.26666667
32.01833333,5.983606557,31.82333333,62.20833333
37.53949153,6.351666667,31.77333333,63.37333333
41.75133333,11.5557377,31.50333333,64.505
41.75133333,11.5557377,31.50333333,64.505
44.2315,10.8557377,30.77833333,65.90666667
44.5359322,10.3559322,30.65762712,65.68644068
38.591,11.29672131,30.775,64.74333333
43.64583333,12.06666667,30.89,64.395
50.884,16.91967213,30.71666667,64.56
54.853,19.14754098,30.34666667,63.93
49.321,26.69,30.04,65.335
55.7775,23.40327869,29.66333333,67.83666667
42.80983333,21.84333333,30.46833333,66.75166667
23.17116667,19.75185185,34.55,55.30333333
12.86266667,6.134693878,38.19166667,46.49333333
12.30566667,6.473770492,37.18166667,47.13833333
14.447,5.813333333,35.80666667,49.14
20.63983333,6.106557377,33.92333333,53.46166667
25.47716667,7.861666667,32.435,59.49333333
33.90383333,9.442622951,31.83833333,61.89333333
37.33283333,10.10666667,31.47627119,62.79491525
46.772,13.09344262,31.15666667,63.57166667
46.772,13.09344262,31.15666667,63.57166667
49.6505,14.84262295,30.69,64.83333333
42.53220339,16.01016949,30.71355932,64.39830508
43.1405,16.2852459,30.46666667,65.31666667
61.26183333,18.43166667,30.48833333,65.98666667
64.41166667,19.0442623,30.27333333,66.44666667
62.76633333,20.005,30.005,66.58
64.2195,15.07704918,29.635,67.38666667
66.94866667,16.195,29.59833333,67.40333333
53.86266667,21.10983607,30.27833333,66.45333333
33.63566667,20.88666667,33.81333333,57.55833333
26.0844186,16.63770492,36.005,51.015
16.40966667,16.09333333,37.95166667,45.75
18.45533333,15.65245902,39.795,40.89166667
16.35766667,18.74666667,39.55666667,44.095
15.51666667,12.87540984,39.7,43.25666667
17.38933333,7.011666667,37.51833333,46.21166667
18.954,8.019672131,37.035,47.045
23.933,4.708333333,35.96166667,49.75666667
29.57566667,3.544262295,34.37,55.63833333
39.722,3.611666667,32.53333333,58.68166667
51.80066667,8.095081967,31.79666667,61.78833333
55.08966667,20.35833333,31.70666667,62.66666667
57.70983333,20.77704918,31.33333333,63.34333333
57.70983333,20.77704918,31.33333333,63.34333333
54.0385,29.13770492,31.30833333,63.36833333
52.76338983,23.43728814,31.31186441,63.95084746
49.54333333,25.89672131,31.145,64.68833333
70.53683333,27.09,30.60666667,65.83666667
36.5375,25.98852459,30.31833333,66.53
92.08583333,26.84333333,30.19,66.625
91.007,29,29.925,67.34
47.0806667,22.87166667,29.82833333,67.65166667
91.30166667,22.07704918,30.46833333,67.26166667
67.66866667,19.99833333,34.09833333,58.15166667
31.52183333,23.97377049,36.40232558,50.98139535
45.553,17.90333333,38.37166667,44.955
25.757,13.64754098,40.04333333,41.97
18.01933333,17.04,39.59,43.53333333
20.95566667,11.59508197,38.87666667,45.92
18.56216667,11.14833333,37.77666667,48.235
13.58866667,14.97213115,36.39666667,51.22833333
15.2575,14.89166667,35.295,52.865
36.30866667,11.83934426,33.83166667,56.365
64.37483333,14.69666667,32.96833333,60.30166667
57.41783333,13.93606557,32.54833333,62.69666667
50.96383333,9.905,32.51666667,63.455
55.39466667,14.50983607,32.62166667,63.62833333
55.39466667,14.50983607,32.62166667,63.62833333
60.04983333,29.74918033,32.37166667,63.99
78.67,33.30508475,32.19152542,64.16101695
47.50183333,24.72622951,32.38,63.925
41.5061667,32.22833333,31.9,65.62833333
57.424,36.79836066,30.89333333,67.57833333
47.06766667,36.35166667,30.90833333,67.725
59.1995,35.66721311,30.87166667,68.02166667
57.04975,34.42333333,30.82666667,68.80666667
47.58955224,31.28852459,31.20333333,67.60833333
37.50833333,29.80833333,32.17,65.91666667
27.3435,29.65081967,33.13666667,62.76833333
24.85714286,24.97666667,32.4,64.93666667
37.50833333,12.30833333,31.35333333,67.45833333
27.3435,12.55901639,31.23166667,67.61333333
24.85714286,13.60833333,31.09666667,67.90166667
37.50833333,21.58666667,32.03134328,65.68358209
27.3435,42.77213115,33.28,62.30166667
24.85714286,24.32166667,35.91666667,54.86333333
13.41666667,31.64754098,36.87142857,51.82857143
12.54305085,25.29666667,31.23166667,67.61333333
16.1540678,26.43114754,31.09666667,67.90166667
19.31983333,19.4,32.64875,63.165
18.09983333,18.55901639,32.03134328,65.68358209
17.67716667,20.04615385,33.28,62.30166667
32.55206897,17.57419355,38.025,48.05333333
31.50516667,13.86,37.45833333,47.42333333
27.3535,12.5,36.29666667,48.77166667
32.62783333,15.82786885,34.905,52.42333333
40.651,22.76333333,33.57166667,56.56166667
37.97583333,21.75081967,30.19,66.625
47.65616667,21.735,29.975,67.17
38.0918333,22.36065574,29.75166667,68.50833333
43.0856667,25.875,29.75166667,68.46833333
43.3621667,28.69,30.905,65.765
66.31633333,31.34918033,34.28333333,56.71166667
47.71383333,33.70166667,36.16666667,51.65
